,timestamp 28-06-2021 22:28:39,MAC address,Epoch 1
27,,000000b1010111111111,
34,,000000b1100011111110,
70,,000000b1010111111111,
102,,000000b1100011111110,
0,,00000000000000b10011,
1,,0000000000000b110000,
2,,00000000000b10110001,
3,,00000000000b11010011,
4,,00000000000b11100100,
5,,00000000000b11110010,
6,,0000000000b110000110,
7,,0000000000b110100110,
8,,0000000000b111010110,
9,,0000000000b111101101,
10,,000000000b1000010011,
11,,000000000b1001010000,
12,,000000000b1001110100,
13,,00000000b10000010011,
14,,00000000b10000010100,
15,,00000000b10011001110,
16,,00000000b10011010010,
17,,00000000b10100111110,
18,,00000000b10111101111,
19,,00000000b10111110000,
20,,00000000b10111110001,
21,,00000000b10111110100,
22,,00000000b11000001000,
23,,00000000b11000001111,
24,,00000000b11000110110,
25,,00000000b11001101010,
26,,00000000b11001111101,
27,,00000000b11100111000,
28,,00000000b11110011110,
29,,0000000b100000001010,
30,,0000000b100001100000,
31,,0000000b100001110001,
32,,0000000b100001111110,
33,,0000000b100010100001,
34,,0000000b100010101010,
35,,0000000b100011000110,
36,,0000000b100011010100,
37,,0000000b100100100011,
38,,0000000b100110001111,
39,,0000000b100111110110,
40,,0000000b101000100100,
41,,0000000b101001011011,
42,,0000000b101011101000,
43,,0000000b101110011010,
44,,0000000b101110100010,
45,,0000000b101110110011,
46,,0000000b110000011010,
47,,0000000b110000101100,
48,,0000000b110001000101,
49,,0000000b110010001000,
50,,0000000b110010110011,
51,,0000000b110011010010,
52,,0000000b110011010011,
53,,0000000b110100010101,
54,,0000000b110100011011,
55,,0000000b110100100000,
56,,0000000b110110010000,
57,,0000000b110110100001,
58,,0000000b110110101001,
59,,0000000b110110111001,
60,,0000000b110111011110,
61,,0000000b110111111000,
62,,0000000b111001010010,
63,,0000000b111001011011,
64,,0000000b111001101011,
65,,0000000b111011010100,
66,,0000000b111011110111,
67,,0000000b111101111000,
68,,0000000b111110100111,
69,,00000000000000b10011,
70,,0000000000000b110000,
71,,00000000000b10110001,
72,,00000000000b11010011,
73,,00000000000b11100100,
74,,00000000000b11110010,
75,,0000000000b110000110,
76,,0000000000b110100110,
77,,0000000000b111010110,
78,,0000000000b111101101,
79,,000000000b1000010011,
80,,000000000b1001010000,
81,,000000000b1001110100,
82,,00000000b10000010011,
83,,00000000b10000010100,
84,,00000000b10011001110,
85,,00000000b10011010010,
86,,00000000b10100111110,
87,,00000000b10111101111,
88,,00000000b10111110000,
89,,00000000b10111110001,
90,,00000000b10111110100,
91,,00000000b11000001000,
92,,00000000b11000001111,
93,,00000000b11000110110,
94,,00000000b11001101010,
95,,00000000b11001111101,
96,,00000000b11100111000,
97,,00000000b11110011110,
98,,0000000b100000001010,
99,,0000000b100001100000,
100,,0000000b100001110001,
101,,0000000b100001111110,
102,,0000000b100010100001,
103,,0000000b100010101010,
104,,0000000b100011000110,
105,,0000000b100011010100,
106,,0000000b100100100011,
107,,0000000b100110001111,
108,,0000000b100111110110,
109,,0000000b101000100100,
110,,0000000b101001011011,
111,,0000000b101011101000,
112,,0000000b101110011010,
113,,0000000b101110100010,
114,,0000000b101110110011,
115,,0000000b110000011010,
116,,0000000b110000101100,
117,,0000000b110001000101,
118,,0000000b110010001000,
119,,0000000b110010110011,
120,,0000000b110011010010,
121,,0000000b110011010011,
122,,0000000b110100010101,
123,,0000000b110100011011,
124,,0000000b110100100000,
125,,0000000b110110010000,
126,,0000000b110110100001,
127,,0000000b110110101001,
128,,0000000b110110111001,
129,,0000000b110111011110,
130,,0000000b110111111000,
131,,0000000b111001010010,
132,,0000000b111001011011,
133,,0000000b111001101011,
134,,0000000b111011010100,
135,,0000000b111011110111,
136,,0000000b111101111000,
137,,0000000b111110100111,
