,timestamp 28-06-2021 20:26:55,MAC address,Epoch 4
0,,00000000000b10010101,
11,,000000b1100100001100,
36,,000000b1100100001100,
113,,00000000000b10010101,
0,,00000000000000b11010,
1,,000000000000b1110001,
2,,000000000000b1110010,
3,,00000000000b10011100,
4,,00000000000b10101000,
5,,00000000000b11001100,
6,,00000000000b11010110,
7,,0000000000b100001011,
8,,0000000000b100011001,
9,,0000000000b100101010,
10,,0000000000b110010101,
11,,000000000b1001110111,
12,,000000000b1010110010,
13,,000000000b1011010000,
14,,000000000b1011110001,
15,,000000000b1011111011,
16,,000000000b1101111110,
17,,000000000b1111011010,
18,,00000000b10001010010,
19,,00000000b10010001011,
20,,00000000b10011000000,
21,,00000000b10011000100,
22,,00000000b10100100000,
23,,00000000b10100100010,
24,,00000000b10101001001,
25,,00000000b10101101110,
26,,00000000b10110100001,
27,,00000000b10111111010,
28,,00000000b11100111111,
29,,0000000b100000110101,
30,,0000000b100001011110,
31,,0000000b100010001010,
32,,0000000b100011000110,
33,,0000000b100100111110,
34,,0000000b100101010011,
35,,0000000b100111011111,
36,,0000000b101001000111,
37,,0000000b101001011011,
38,,0000000b101001111111,
39,,0000000b101010001100,
40,,0000000b101010111000,
41,,0000000b101010111110,
42,,0000000b101011100010,
43,,0000000b101100101100,
44,,0000000b101101100110,
45,,0000000b101110000011,
46,,0000000b101110100111,
47,,0000000b101111001111,
48,,0000000b110000100001,
49,,0000000b110010001101,
50,,0000000b110010111100,
51,,0000000b110100000010,
52,,0000000b110100011010,
53,,0000000b110111010101,
54,,0000000b111000011010,
55,,0000000b111011000000,
56,,0000000b111100000101,
57,,0000000b111100001010,
58,,0000000b111101011001,
59,,0000000b111110010100,
60,,0000000b111110010111,
61,,00000000000000b11010,
62,,000000000000b1110001,
63,,000000000000b1110010,
64,,00000000000b10011100,
65,,00000000000b10101000,
66,,00000000000b11001100,
67,,00000000000b11010110,
68,,0000000000b100001011,
69,,0000000000b100011001,
70,,0000000000b100101010,
71,,0000000000b110010101,
72,,000000000b1001110111,
73,,000000000b1010110010,
74,,000000000b1011010000,
75,,000000000b1011110001,
76,,000000000b1011111011,
77,,000000000b1101111110,
78,,000000000b1111011010,
79,,00000000b10001010010,
80,,00000000b10010001011,
81,,00000000b10011000000,
82,,00000000b10011000100,
83,,00000000b10100100000,
84,,00000000b10100100010,
85,,00000000b10101001001,
86,,00000000b10101101110,
87,,00000000b10110100001,
88,,00000000b10111111010,
89,,00000000b11100111111,
90,,0000000b100000110101,
91,,0000000b100001011110,
92,,0000000b100010001010,
93,,0000000b100011000110,
94,,0000000b100100111110,
95,,0000000b100101010011,
96,,0000000b100111011111,
97,,0000000b101001000111,
98,,0000000b101001011011,
99,,0000000b101001111111,
100,,0000000b101010001100,
101,,0000000b101010111000,
102,,0000000b101010111110,
103,,0000000b101011100010,
104,,0000000b101100101100,
105,,0000000b101101100110,
106,,0000000b101110000011,
107,,0000000b101110100111,
108,,0000000b101111001111,
109,,0000000b110000100001,
110,,0000000b110010001101,
111,,0000000b110010111100,
112,,0000000b110100000010,
113,,0000000b110100011010,
114,,0000000b110111010101,
115,,0000000b111000011010,
116,,0000000b111011000000,
117,,0000000b111100000101,
118,,0000000b111100001010,
119,,0000000b111101011001,
120,,0000000b111110010100,
121,,0000000b111110010111,
