,timestamp 25-06-2021 03:14:51,MAC address,Epoch 2
0,,0000000000b100001110,
1,,0000000000b101000100,
2,,0000000000b110100010,
3,,0000000000b111101101,
4,,000000000b1001001000,
5,,000000000b1101101011,
6,,000000000b1110001011,
7,,000000000b1110010010,
8,,00000000b10001110011,
9,,00000000b10010100011,
10,,00000000b10100010100,
11,,00000000b10110100001,
12,,00000000b10111001000,
13,,00000000b11101110111,
14,,0000000b100100101111,
15,,0000000b101001001110,
16,,0000000b101011011110,
17,,0000000b110010000101,
18,,0000000b110111000001,
19,,0000000b111010000110,
20,,0000000b111010011011,
21,,0000000b111101101101,
22,,0000000b111111000100,
23,,000000b1000011111101,
24,,000000b1001000001010,
25,,000000b1001010110110,
26,,000000b1001100110110,
27,,000000b1010000011001,
28,,000000b1010001010101,
29,,000000b1010011110111,
30,,000000b1010101100010,
31,,000000b1010110110110,
32,,000000b1011001111000,
33,,000000b1100011001001,
34,,000000b1100011110101,
35,,000000b1100100110001,
36,,000000b1100111010101,
37,,000000b1101100000001,
38,,000000b1110100100011,
39,,000000b1111000000010,
40,,000000b1111011011101,
41,,000000b1111011011101,
42,,000000b1111011101101,
43,,000000b1111100001111,
44,,00000b10000000010011,
45,,00000b10000111100010,
46,,00000b10001000101001,
47,,00000b10001010000110,
48,,00000b10001011110011,
49,,00000b10010010110110,
50,,00000b10010110100010,
51,,00000b10010110101111,
52,,00000b10010110110000,
53,,00000b10011001011011,
54,,00000b10011011101011,
55,,00000b10100010101110,
56,,00000b10101110010001,
57,,00000b10101111011101,
58,,00000b10101111101001,
59,,0000000000b100001110,
60,,0000000000b101000100,
61,,0000000000b110100010,
62,,0000000000b111101101,
63,,000000000b1001001000,
64,,000000000b1101101011,
65,,000000000b1110001011,
66,,000000000b1110010010,
67,,00000000b10001110011,
68,,00000000b10010100011,
69,,00000000b10100010100,
70,,00000000b10110100001,
71,,00000000b10111001000,
72,,00000000b11101110111,
73,,0000000b100100101111,
74,,0000000b101001001110,
75,,0000000b101011011110,
76,,0000000b110010000101,
77,,0000000b110111000001,
78,,0000000b111010000110,
79,,0000000b111010011011,
80,,0000000b111101101101,
81,,0000000b111111000100,
82,,000000b1000011111101,
83,,000000b1001000001010,
84,,000000b1001010110110,
85,,000000b1001100110110,
86,,000000b1010000011001,
87,,000000b1010001010101,
88,,000000b1010011110111,
89,,000000b1010101100010,
90,,000000b1010110110110,
91,,000000b1011001111000,
92,,000000b1100011001001,
93,,000000b1100011110101,
94,,000000b1100100110001,
95,,000000b1100111010101,
96,,000000b1101100000001,
97,,000000b1110100100011,
98,,000000b1111000000010,
99,,000000b1111011011101,
100,,000000b1111011011101,
101,,000000b1111011101101,
102,,000000b1111100001111,
103,,00000b10000000010011,
104,,00000b10000111100010,
105,,00000b10001000101001,
106,,00000b10001010000110,
107,,00000b10001011110011,
108,,00000b10010010110110,
109,,00000b10010110100010,
110,,00000b10010110101111,
111,,00000b10010110110000,
112,,00000b10011001011011,
113,,00000b10011011101011,
114,,00000b10100010101110,
115,,00000b10101110010001,
116,,00000b10101111011101,
117,,00000b10101111101001,
118,,0000000000b100001110,
119,,0000000000b101000100,
120,,0000000000b110100010,
121,,0000000000b111101101,
122,,000000000b1001001000,
123,,000000000b1101101011,
124,,000000000b1110001011,
125,,000000000b1110010010,
126,,00000000b10001110011,
127,,00000000b10010100011,
128,,00000000b10100010100,
129,,00000000b10110100001,
130,,00000000b10111001000,
131,,00000000b11101110111,
132,,0000000b100100101111,
133,,0000000b101001001110,
134,,0000000b101011011110,
135,,0000000b110010000101,
136,,0000000b110111000001,
137,,0000000b111010000110,
138,,0000000b111010011011,
139,,0000000b111101101101,
140,,0000000b111111000100,
141,,000000b1000011111101,
142,,000000b1001000001010,
143,,000000b1001010110110,
144,,000000b1001100110110,
145,,000000b1010000011001,
146,,000000b1010001010101,
147,,000000b1010011110111,
148,,000000b1010101100010,
149,,000000b1010110110110,
150,,000000b1011001111000,
151,,000000b1100011001001,
152,,000000b1100011110101,
153,,000000b1100100110001,
154,,000000b1100111010101,
155,,000000b1101100000001,
156,,000000b1110100100011,
157,,000000b1111000000010,
158,,000000b1111011011101,
159,,000000b1111011011101,
160,,000000b1111011101101,
161,,000000b1111100001111,
162,,00000b10000000010011,
163,,00000b10000111100010,
164,,00000b10001000101001,
165,,00000b10001010000110,
166,,00000b10001011110011,
167,,00000b10010010110110,
168,,00000b10010110100010,
169,,00000b10010110101111,
170,,00000b10010110110000,
171,,00000b10011001011011,
172,,00000b10011011101011,
173,,00000b10100010101110,
174,,00000b10101110010001,
175,,00000b10101111011101,
176,,00000b10101111101001,
