,timestamp 25-06-2021 03:09:50,MAC address,Epoch 1
0,,0000000000b100001110,
1,,0000000000b111101101,
2,,000000000b1001001000,
3,,000000000b1101101011,
4,,000000000b1110001011,
5,,00000000b10001110011,
6,,00000000b10010100011,
7,,00000000b10100010100,
8,,00000000b10110100001,
9,,00000000b11101011011,
10,,00000000b11101110111,
11,,0000000b100011010001,
12,,0000000b100100101111,
13,,0000000b101001001110,
14,,0000000b101011011110,
15,,0000000b110010000101,
16,,0000000b110111000001,
17,,0000000b111010000110,
18,,0000000b111010011011,
19,,0000000b111111000100,
20,,000000b1001000001010,
21,,000000b1001010110110,
22,,000000b1001100110110,
23,,000000b1010000011001,
24,,000000b1010011110111,
25,,000000b1010110110110,
26,,000000b1011001111000,
27,,000000b1100011001001,
28,,000000b1100011110101,
29,,000000b1100101000110,
30,,000000b1110100100011,
31,,000000b1111000000010,
32,,000000b1111011011101,
33,,000000b1111011011101,
34,,000000b1111011101101,
35,,000000b1111100001111,
36,,00000b10000000010011,
37,,00000b10000000101010,
38,,00000b10000011000010,
39,,00000b10001000101001,
40,,00000b10001010000110,
41,,00000b10010010110110,
42,,00000b10010100010000,
43,,00000b10010110100010,
44,,00000b10010110101111,
45,,00000b10010110110000,
46,,00000b10011001011011,
47,,00000b10011011101011,
48,,00000b10100000101100,
49,,00000b10100010101110,
50,,00000b10101110010001,
51,,00000b10101111011101,
52,,00000b10101111100101,
53,,00000b10101111101001,
54,,00000b10110000100101,
55,,00000b10110100000011,
56,,0000000000b100001110,
57,,0000000000b111101101,
58,,000000000b1001001000,
59,,000000000b1101101011,
60,,000000000b1110001011,
61,,00000000b10001110011,
62,,00000000b10010100011,
63,,00000000b10100010100,
64,,00000000b10110100001,
65,,00000000b11101011011,
66,,00000000b11101110111,
67,,0000000b100011010001,
68,,0000000b100100101111,
69,,0000000b101001001110,
70,,0000000b101011011110,
71,,0000000b110010000101,
72,,0000000b110111000001,
73,,0000000b111010000110,
74,,0000000b111010011011,
75,,0000000b111111000100,
76,,000000b1001000001010,
77,,000000b1001010110110,
78,,000000b1001100110110,
79,,000000b1010000011001,
80,,000000b1010011110111,
81,,000000b1010110110110,
82,,000000b1011001111000,
83,,000000b1100011001001,
84,,000000b1100011110101,
85,,000000b1100101000110,
86,,000000b1110100100011,
87,,000000b1111000000010,
88,,000000b1111011011101,
89,,000000b1111011011101,
90,,000000b1111011101101,
91,,000000b1111100001111,
92,,00000b10000000010011,
93,,00000b10000000101010,
94,,00000b10000011000010,
95,,00000b10001000101001,
96,,00000b10001010000110,
97,,00000b10010010110110,
98,,00000b10010100010000,
99,,00000b10010110100010,
100,,00000b10010110101111,
101,,00000b10010110110000,
102,,00000b10011001011011,
103,,00000b10011011101011,
104,,00000b10100000101100,
105,,00000b10100010101110,
106,,00000b10101110010001,
107,,00000b10101111011101,
108,,00000b10101111100101,
109,,00000b10101111101001,
110,,00000b10110000100101,
111,,00000b10110100000011,
112,,0000000000b100001110,
113,,0000000000b111101101,
114,,000000000b1001001000,
115,,000000000b1101101011,
116,,000000000b1110001011,
117,,00000000b10001110011,
118,,00000000b10010100011,
119,,00000000b10100010100,
120,,00000000b10110100001,
121,,00000000b11101011011,
122,,00000000b11101110111,
123,,0000000b100011010001,
124,,0000000b100100101111,
125,,0000000b101001001110,
126,,0000000b101011011110,
127,,0000000b110010000101,
128,,0000000b110111000001,
129,,0000000b111010000110,
130,,0000000b111010011011,
131,,0000000b111111000100,
132,,000000b1001000001010,
133,,000000b1001010110110,
134,,000000b1001100110110,
135,,000000b1010000011001,
136,,000000b1010011110111,
137,,000000b1010110110110,
138,,000000b1011001111000,
139,,000000b1100011001001,
140,,000000b1100011110101,
141,,000000b1100101000110,
142,,000000b1110100100011,
143,,000000b1111000000010,
144,,000000b1111011011101,
145,,000000b1111011011101,
146,,000000b1111011101101,
147,,000000b1111100001111,
148,,00000b10000000010011,
149,,00000b10000000101010,
150,,00000b10000011000010,
151,,00000b10001000101001,
152,,00000b10001010000110,
153,,00000b10010010110110,
154,,00000b10010100010000,
155,,00000b10010110100010,
156,,00000b10010110101111,
157,,00000b10010110110000,
158,,00000b10011001011011,
159,,00000b10011011101011,
160,,00000b10100000101100,
161,,00000b10100010101110,
162,,00000b10101110010001,
163,,00000b10101111011101,
164,,00000b10101111100101,
165,,00000b10101111101001,
166,,00000b10110000100101,
167,,00000b10110100000011,
